,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
5554,-0.005160550458715588,1.0,0.003440366972477031,0.2273661544484683,1,-3.8179803,-0.15064538,1
5555,-0.00809248554913298,1.0,0.0038439306358381245,0.37683965917893114,2,2.7487645,-3.2919269,3
5556,-0.0005783689994217215,2.0,0.003701561596298421,0.09228236661179427,1,-2.597995,4.424764,2
5557,0.013690815744438218,3.0,0.004249857387335981,-0.07908886499169025,1,1.84423,3.956829,2
5558,0.0011396011396011152,1.0,0.003960113960113941,0.17900087985140292,2,3.1742122,-3.832073,3
5559,0.004537719795802512,2.0,0.004140669313669863,-0.1521739130434783,1,-1.7499264,5.5084715,2
5560,0.00843644544431958,3.0,0.004190101237345317,0.1876484560570071,2,-0.84997755,1.1419958,2
5561,0.003921568627450996,1.0,0.004313725490196065,0.23606687898089165,3,3.4349132,1.7615528,0
5562,-0.0056338028169014885,1.0,0.0045352112676056225,0.21181672025723466,1,-3.8457634,-0.19436382,1
5563,0.010590858416945443,2.0,0.00465440356744704,0.22810590631364555,2,4.20947,0.16825198,0
5564,0.0022246941045605756,1.0,0.00419911012235817,0.4583963691376702,3,2.9627872,0.9350556,0
5565,-0.0011135857461024262,1.0,0.004148106904231621,0.6481869943062631,4,2.3848462,-0.36469808,0
5566,-0.0044742729306488736,1.0,0.004278523489932889,0.4961409063922423,1,-3.244724,-0.19659151,1
5567,0.008319467554076657,2.0,0.004631170271769288,0.9300455382230404,2,1.9802008,0.037388086,0
5568,0.0011080332409972062,1.0,0.004653739612188384,0.6902215431627197,1,-2.9227312,-0.30838257,1
5569,-0.006692693809258282,1.0,0.004740658114891262,0.46645276965178817,1,-3.2748392,-0.21493125,1
5570,0.001670378619153738,2.0,0.004788418708240561,0.5135437028762916,2,3.6636474,0.10415471,0
5571,-0.007291082445317025,1.0,0.0051878855860908926,0.2828582006664198,1,-3.6452365,-0.2455803,1
5572,0.0,2.0,0.004907459338194095,0.009933774834437087,1,-2.4664118,4.843124,2
5573,-0.003941441441441257,1.0,0.004926801801801831,0.03155006858710562,2,3.1234696,-4.52263,3
5574,0.005599104143336947,2.0,0.004927211646136643,0.13135361632355616,3,0.73942256,-1.1972175,0
5575,0.005567928730512328,1.0,0.004788418708240561,0.191512513601741,4,2.7017672,-1.1189264,0
5576,0.014270032930845116,2.0,0.005406147091108688,0.2935233627999278,5,1.3340046,-0.29034975,0
5577,-0.006073992269464353,1.0,0.005080066261733858,0.21544971639506613,1,-3.8130796,-0.22430453,1
5578,0.008757525998905316,2.0,0.005418719211822671,0.14615245990268513,1,-2.3778167,4.14823,2
5579,-0.00827814569536416,1.0,0.005656732891832241,0.15549982085274092,2,2.8387718,-3.7982538,3
5580,0.005488474204171124,2.0,0.005488474204171241,-0.03640256959314775,1,-2.2386222,4.909559,2
5581,0.002736726874657948,1.0,0.005418719211822662,-0.10232433876569597,1,-5.3630667,-1.4636415,1
5582,0.0,1.0,0.005145046524356866,-0.08021390374331551,2,2.9753103,-4.9464817,3
5583,0.0010934937124111304,2.0,0.004674685620557675,0.004541811381244991,3,0.6730877,-1.3127785,0
5584,0.0,1.0,0.004565336249316562,-0.06107484574801034,1,-5.3512735,-1.0777647,1
5585,-0.006050605060506019,1.0,0.004840484048404835,-0.04012869782822411,2,2.8735595,-4.7030535,3
5586,0.004381161007667132,2.0,0.004819277108433729,-0.3416674161345445,1,-1.0362889,5.628733,2
5587,0.00976138828633404,3.0,0.004853579175704977,-0.06469634168318619,2,-1.2178323,1.2042025,2
